station_id	station_code	station_name	datetime	name	value
29844	STRENID	Nidelva (Tr.heim)	2022-11-07T11:05:00Z	TOC_mg_L	2.5
29844	STRENID	Nidelva (Tr.heim)	2022-12-05T09:35:00Z	TOC_mg_L	2.4
30019	AAGEVEG	Vegardselva	2022-01-09T15:00:00Z	TOC_mg_L	5.7
30019	AAGEVEG	Vegardselva	2022-02-07T13:20:00Z	TOC_mg_L	5.8
30019	AAGEVEG	Vegardselva	2022-03-07T13:00:00Z	TOC_mg_L	6
30019	AAGEVEG	Vegardselva	2022-04-04T09:15:00Z	TOC_mg_L	5.7
30019	AAGEVEG	Vegardselva	2022-05-03T15:30:00Z	TOC_mg_L	4.9
30019	AAGEVEG	Vegardselva	2022-06-07T09:00:00Z	TOC_mg_L	4.5
30019	AAGEVEG	Vegardselva	2022-07-05T08:00:00Z	TOC_mg_L	4
30019	AAGEVEG	Vegardselva	2022-08-01T09:00:00Z	TOC_mg_L	2.3
30019	AAGEVEG	Vegardselva	2022-09-05T08:30:00Z	TOC_mg_L	5.2
30019	AAGEVEG	Vegardselva	2022-10-04T07:40:00Z	TOC_mg_L	7.9
30019	AAGEVEG	Vegardselva	2022-11-07T08:35:00Z	TOC_mg_L	7.9
30019	AAGEVEG	Vegardselva	2022-12-06T08:30:00Z	TOC_mg_L	5.8
36225	OSLEALN	Alna	2022-01-03T12:00:00Z	TOC_mg_L	1.6
36225	OSLEALN	Alna	NA	TOC_mg_L	2.9
36225	OSLEALN	Alna	2022-03-07T11:00:00Z	TOC_mg_L	2.9
36225	OSLEALN	Alna	2022-04-04T14:30:00Z	TOC_mg_L	17.2
36225	OSLEALN	Alna	2022-04-04T14:30:00Z	a250	11.47
36225	OSLEALN	Alna	2022-04-04T14:30:00Z	a254	10.86
36225	OSLEALN	Alna	2022-04-04T14:30:00Z	a365	1.43
36225	OSLEALN	Alna	2022-04-04T14:30:00Z	SUVA_254	158.33
36225	OSLEALN	Alna	2022-04-04T14:30:00Z	E2_E3	7.99
36225	OSLEALN	Alna	2022-05-02T11:30:00Z	TOC_mg_L	3.1
36225	OSLEALN	Alna	2022-06-07T11:00:00Z	TOC_mg_L	4.2
36225	OSLEALN	Alna	2022-07-04T11:30:00Z	TOC_mg_L	5.9
36225	OSLEALN	Alna	2022-08-01T12:50:00Z	TOC_mg_L	4.8
36225	OSLEALN	Alna	2022-09-05T10:30:00Z	TOC_mg_L	3.6
36225	OSLEALN	Alna	2022-10-03T11:00:00Z	TOC_mg_L	3.6
36225	OSLEALN	Alna	2022-11-07T10:20:00Z	TOC_mg_L	16.9
36225	OSLEALN	Alna	2022-12-05T11:00:00Z	TOC_mg_L	4
38005	TROEMaL2	Malselv	2022-01-11T10:00:00Z	TOC_mg_L	1.4
38005	TROEMaL2	Malselv	2022-02-07T11:00:00Z	TOC_mg_L	1.3
38005	TROEMaL2	Malselv	2022-03-07T11:00:00Z	TOC_mg_L	1.8
38005	TROEMaL2	Malselv	2022-04-04T11:00:00Z	TOC_mg_L	2.8
38005	TROEMaL2	Malselv	2022-05-02T11:00:00Z	TOC_mg_L	1.4
38005	TROEMaL2	Malselv	2022-06-07T08:30:00Z	TOC_mg_L	1.2
38005	TROEMaL2	Malselv	2022-07-04T08:00:00Z	TOC_mg_L	0.68
38005	TROEMaL2	Malselv	2022-08-01T07:30:00Z	TOC_mg_L	1.1
38005	TROEMaL2	Malselv	2022-09-05T08:00:00Z	TOC_mg_L	0.92
38005	TROEMaL2	Malselv	2022-10-03T08:00:00Z	TOC_mg_L	0.93
38005	TROEMaL2	Malselv	2022-11-07T08:00:00Z	TOC_mg_L	1.3
38005	TROEMaL2	Malselv	2022-12-05T09:30:00Z	TOC_mg_L	0.91
38781	AKEEVORXS	Vorma nedstr Svanfoss	2022-06-06T09:50:00Z	TOC_mg_L	2
38781	AKEEVORXS	Vorma nedstr Svanfoss	2022-06-06T09:50:00Z	a250	3.15
38781	AKEEVORXS	Vorma nedstr Svanfoss	2022-06-06T09:50:00Z	a254	3.05
38781	AKEEVORXS	Vorma nedstr Svanfoss	2022-06-06T09:50:00Z	a365	0.51
38781	AKEEVORXS	Vorma nedstr Svanfoss	2022-06-06T09:50:00Z	SUVA_254	65.5
38781	AKEEVORXS	Vorma nedstr Svanfoss	2022-06-06T09:50:00Z	E2_E3	6.16
38781	AKEEVORXS	Vorma nedstr Svanfoss	2022-07-04T13:15:00Z	TOC_mg_L	2.2
38781	AKEEVORXS	Vorma nedstr Svanfoss	2022-08-01T15:50:00Z	TOC_mg_L	2
38781	AKEEVORXS	Vorma nedstr Svanfoss	2022-09-06T12:50:00Z	TOC_mg_L	1.8
38781	AKEEVORXS	Vorma nedstr Svanfoss	2022-10-04T13:00:00Z	TOC_mg_L	1.8
38781	AKEEVORXS	Vorma nedstr Svanfoss	2022-11-07T11:15:00Z	TOC_mg_L	2.5
38781	AKEEVORXS	Vorma nedstr Svanfoss	2022-12-06T12:15:00Z	TOC_mg_L	2
38782	AKEELEIXS	Leira v/Krakfoss	2022-06-06T12:15:00Z	TOC_mg_L	3.7
38782	AKEELEIXS	Leira v/Krakfoss	2022-07-04T15:10:00Z	TOC_mg_L	5.6
38782	AKEELEIXS	Leira v/Krakfoss	2022-08-01T14:15:00Z	TOC_mg_L	3.1
38782	AKEELEIXS	Leira v/Krakfoss	2022-09-06T11:40:00Z	TOC_mg_L	3.5
38782	AKEELEIXS	Leira v/Krakfoss	2022-10-04T10:30:00Z	TOC_mg_L	5.5
38782	AKEELEIXS	Leira v/Krakfoss	2022-11-07T13:00:00Z	TOC_mg_L	11.8
38782	AKEELEIXS	Leira v/Krakfoss	2022-12-06T13:30:00Z	TOC_mg_L	4.2
29848	TROEMAL	Malselv	2017-01-30T10:30:00Z	a250	2.6
29848	TROEMAL	Malselv	2017-01-30T10:30:00Z	a254	2.5
29848	TROEMAL	Malselv	2017-01-30T10:30:00Z	a365	0.32
29848	TROEMAL	Malselv	2017-01-30T10:30:00Z	E2_E3	8.03
29848	TROEMAL	Malselv	2017-02-13T10:30:00Z	a250	1.56
29848	TROEMAL	Malselv	2017-02-13T10:30:00Z	a254	1.51
29848	TROEMAL	Malselv	2017-02-13T10:30:00Z	a365	0.28
29848	TROEMAL	Malselv	2017-02-13T10:30:00Z	E2_E3	5.52
29848	TROEMAL	Malselv	2017-03-05T16:50:00Z	a250	1.34
29848	TROEMAL	Malselv	2017-03-05T16:50:00Z	a254	1.3
29848	TROEMAL	Malselv	2017-03-05T16:50:00Z	a365	0.17
29848	TROEMAL	Malselv	2017-03-05T16:50:00Z	E2_E3	7.78
29848	TROEMAL	Malselv	2017-04-04T09:50:00Z	a250	1.38
29848	TROEMAL	Malselv	2017-04-04T09:50:00Z	a254	1.34
29848	TROEMAL	Malselv	2017-04-04T09:50:00Z	a365	0.25
29848	TROEMAL	Malselv	2017-04-04T09:50:00Z	E2_E3	5.44
29848	TROEMAL	Malselv	2017-05-07T20:00:00Z	a250	4.35
29848	TROEMAL	Malselv	2017-05-07T20:00:00Z	a254	4.21
29848	TROEMAL	Malselv	2017-05-07T20:00:00Z	a365	0.87
29848	TROEMAL	Malselv	2017-05-07T20:00:00Z	E2_E3	4.99
29848	TROEMAL	Malselv	2017-06-12T19:20:00Z	a250	3.12
29848	TROEMAL	Malselv	2017-06-12T19:20:00Z	a254	3.03
29848	TROEMAL	Malselv	2017-06-12T19:20:00Z	a365	0.69
29848	TROEMAL	Malselv	2017-06-12T19:20:00Z	E2_E3	4.55
29848	TROEMAL	Malselv	2017-07-03T19:30:00Z	a250	1.59
29848	TROEMAL	Malselv	2017-07-03T19:30:00Z	a254	1.54
29848	TROEMAL	Malselv	2017-07-03T19:30:00Z	a365	0.34
29848	TROEMAL	Malselv	2017-07-03T19:30:00Z	E2_E3	4.71
29848	TROEMAL	Malselv	2017-08-06T18:30:00Z	a250	1.62
29848	TROEMAL	Malselv	2017-08-06T18:30:00Z	a254	1.57
29848	TROEMAL	Malselv	2017-08-06T18:30:00Z	a365	0.32
29848	TROEMAL	Malselv	2017-08-06T18:30:00Z	E2_E3	5.12
29848	TROEMAL	Malselv	2017-09-11T13:50:00Z	a250	1.25
29848	TROEMAL	Malselv	2017-09-11T13:50:00Z	a254	1.22
29848	TROEMAL	Malselv	2017-09-11T13:50:00Z	a365	0.23
29848	TROEMAL	Malselv	2017-09-11T13:50:00Z	E2_E3	5.38
29848	TROEMAL	Malselv	2017-10-02T16:15:00Z	a250	1.18
29848	TROEMAL	Malselv	2017-10-02T16:15:00Z	a254	1.15
29848	TROEMAL	Malselv	2017-10-02T16:15:00Z	a365	0.2
29848	TROEMAL	Malselv	2017-10-02T16:15:00Z	E2_E3	5.88
29848	TROEMAL	Malselv	2017-11-05T11:45:00Z	a250	1.93
29848	TROEMAL	Malselv	2017-11-05T11:45:00Z	a254	1.87
29848	TROEMAL	Malselv	2017-11-05T11:45:00Z	a365	0.38
29848	TROEMAL	Malselv	2017-11-05T11:45:00Z	E2_E3	5.12
29848	TROEMAL	Malselv	2017-12-04T13:30:00Z	a250	1.25
29848	TROEMAL	Malselv	2017-12-04T13:30:00Z	a254	1.21
29848	TROEMAL	Malselv	2017-12-04T13:30:00Z	a365	0.23
29848	TROEMAL	Malselv	2017-12-04T13:30:00Z	E2_E3	5.42
29848	TROEMAL	Malselv	2018-01-02T12:00:00Z	a250	1.04
29848	TROEMAL	Malselv	2018-01-02T12:00:00Z	a254	1.01
29848	TROEMAL	Malselv	2018-01-02T12:00:00Z	a365	0.18
29848	TROEMAL	Malselv	2018-01-02T12:00:00Z	E2_E3	5.62
29848	TROEMAL	Malselv	2018-02-12T12:45:00Z	a250	1.1
29848	TROEMAL	Malselv	2018-02-12T12:45:00Z	a254	1.06
29848	TROEMAL	Malselv	2018-02-12T12:45:00Z	a365	0.19
29848	TROEMAL	Malselv	2018-02-12T12:45:00Z	E2_E3	5.74
29848	TROEMAL	Malselv	2018-03-05T12:15:00Z	a250	1.06
29848	TROEMAL	Malselv	2018-03-05T12:15:00Z	a254	1.03
29848	TROEMAL	Malselv	2018-03-05T12:15:00Z	a365	0.19
29848	TROEMAL	Malselv	2018-03-05T12:15:00Z	E2_E3	5.46
29848	TROEMAL	Malselv	2018-04-03T14:30:00Z	a250	1
29848	TROEMAL	Malselv	2018-04-03T14:30:00Z	a254	0.97
29848	TROEMAL	Malselv	2018-04-03T14:30:00Z	a365	0.14
29848	TROEMAL	Malselv	2018-04-03T14:30:00Z	E2_E3	7.25
29848	TROEMAL	Malselv	2018-05-07T09:15:00Z	a250	6.58
29848	TROEMAL	Malselv	2018-05-07T09:15:00Z	a254	6.38
29848	TROEMAL	Malselv	2018-05-07T09:15:00Z	a365	1.46
29848	TROEMAL	Malselv	2018-05-07T09:15:00Z	E2_E3	4.51
29848	TROEMAL	Malselv	2018-06-04T10:15:00Z	a250	1.7
29848	TROEMAL	Malselv	2018-06-04T10:15:00Z	a254	1.66
29848	TROEMAL	Malselv	2018-06-04T10:15:00Z	a365	0.33
29848	TROEMAL	Malselv	2018-06-04T10:15:00Z	E2_E3	5.11
29848	TROEMAL	Malselv	2018-07-02T13:30:00Z	a250	1.81
29848	TROEMAL	Malselv	2018-07-02T13:30:00Z	a254	1.76
29848	TROEMAL	Malselv	2018-07-02T13:30:00Z	a365	0.34
29848	TROEMAL	Malselv	2018-07-02T13:30:00Z	E2_E3	5.33
29848	TROEMAL	Malselv	2018-08-13T07:30:00Z	a250	2.04
29848	TROEMAL	Malselv	2018-08-13T07:30:00Z	a254	1.98
29848	TROEMAL	Malselv	2018-08-13T07:30:00Z	a365	0.41
29848	TROEMAL	Malselv	2018-08-13T07:30:00Z	E2_E3	5.03
29848	TROEMAL	Malselv	2018-09-04T11:15:00Z	a250	1.15
29848	TROEMAL	Malselv	2018-09-04T11:15:00Z	a254	1.12
29848	TROEMAL	Malselv	2018-09-04T11:15:00Z	a365	0.2
29848	TROEMAL	Malselv	2018-09-04T11:15:00Z	E2_E3	5.9
29848	TROEMAL	Malselv	2018-10-01T10:00:00Z	a250	2.12
29848	TROEMAL	Malselv	2018-10-01T10:00:00Z	a254	2.05
29848	TROEMAL	Malselv	2018-10-01T10:00:00Z	a365	0.41
29848	TROEMAL	Malselv	2018-10-01T10:00:00Z	E2_E3	5.12
29848	TROEMAL	Malselv	2018-11-05T11:15:00Z	a250	1.4
29848	TROEMAL	Malselv	2018-11-05T11:15:00Z	a254	1.36
29848	TROEMAL	Malselv	2018-11-05T11:15:00Z	a365	0.26
29848	TROEMAL	Malselv	2018-11-05T11:15:00Z	E2_E3	5.5
29848	TROEMAL	Malselv	2018-12-03T10:00:00Z	a250	1.61
29848	TROEMAL	Malselv	2018-12-03T10:00:00Z	a254	1.56
29848	TROEMAL	Malselv	2018-12-03T10:00:00Z	a365	0.31
29848	TROEMAL	Malselv	2018-12-03T10:00:00Z	E2_E3	5.27
38005	TROEMAL2	Malselv	2018-02-12T14:00:00Z	a250	1.55
38005	TROEMAL2	Malselv	2018-02-12T14:00:00Z	a254	1.51
38005	TROEMAL2	Malselv	2018-02-12T14:00:00Z	a365	0.27
38005	TROEMAL2	Malselv	2018-02-12T14:00:00Z	E2_E3	5.68
38005	TROEMAL2	Malselv	2018-03-05T13:30:00Z	a250	1.52
38005	TROEMAL2	Malselv	2018-03-05T13:30:00Z	a254	1.48
38005	TROEMAL2	Malselv	2018-03-05T13:30:00Z	a365	0.24
38005	TROEMAL2	Malselv	2018-03-05T13:30:00Z	E2_E3	6.41
38005	TROEMAL2	Malselv	2018-04-03T15:50:00Z	a250	1.39
38005	TROEMAL2	Malselv	2018-04-03T15:50:00Z	a254	1.35
38005	TROEMAL2	Malselv	2018-04-03T15:50:00Z	a365	0.22
38005	TROEMAL2	Malselv	2018-04-03T15:50:00Z	E2_E3	6.31
38005	TROEMAL2	Malselv	2018-05-07T10:15:00Z	a250	6.9
38005	TROEMAL2	Malselv	2018-05-07T10:15:00Z	a254	6.69
38005	TROEMAL2	Malselv	2018-05-07T10:15:00Z	a365	1.56
38005	TROEMAL2	Malselv	2018-05-07T10:15:00Z	E2_E3	4.43
38005	TROEMAL2	Malselv	2018-07-02T15:00:00Z	a250	1.86
38005	TROEMAL2	Malselv	2018-07-02T15:00:00Z	a254	1.81
38005	TROEMAL2	Malselv	2018-07-02T15:00:00Z	a365	0.35
38005	TROEMAL2	Malselv	2018-07-02T15:00:00Z	E2_E3	5.32
38005	TROEMAL2	Malselv	2018-08-13T09:30:00Z	a250	1.94
38005	TROEMAL2	Malselv	2018-08-13T09:30:00Z	a254	1.88
38005	TROEMAL2	Malselv	2018-08-13T09:30:00Z	a365	0.38
38005	TROEMAL2	Malselv	2018-08-13T09:30:00Z	E2_E3	5.09
38005	TROEMAL2	Malselv	2018-09-04T12:45:00Z	a250	1.28
38005	TROEMAL2	Malselv	2018-09-04T12:45:00Z	a254	1.24
38005	TROEMAL2	Malselv	2018-09-04T12:45:00Z	a365	0.22
38005	TROEMAL2	Malselv	2018-09-04T12:45:00Z	E2_E3	5.91
38005	TROEMAL2	Malselv	2018-10-01T12:00:00Z	a250	2.7
38005	TROEMAL2	Malselv	2018-10-01T12:00:00Z	a254	2.62
38005	TROEMAL2	Malselv	2018-10-01T12:00:00Z	a365	0.53
38005	TROEMAL2	Malselv	2018-10-01T12:00:00Z	E2_E3	5.13
38005	TROEMAL2	Malselv	2018-11-05T12:45:00Z	a250	1.58
38005	TROEMAL2	Malselv	2018-11-05T12:45:00Z	a254	1.52
38005	TROEMAL2	Malselv	2018-11-05T12:45:00Z	a365	0.29
38005	TROEMAL2	Malselv	2018-11-05T12:45:00Z	E2_E3	5.49
38005	TROEMAL2	Malselv	2018-12-03T11:30:00Z	a250	1.67
38005	TROEMAL2	Malselv	2018-12-03T11:30:00Z	a254	1.62
38005	TROEMAL2	Malselv	2018-12-03T11:30:00Z	a365	0.3
38005	TROEMAL2	Malselv	2018-12-03T11:30:00Z	E2_E3	5.53
38005	TROEMAL2	Malselv	2019-01-07T11:00:00Z	a250	1.62
38005	TROEMAL2	Malselv	2019-01-07T11:00:00Z	a254	1.59
38005	TROEMAL2	Malselv	2019-01-07T11:00:00Z	a365	0.27
38005	TROEMAL2	Malselv	2019-01-07T11:00:00Z	E2_E3	6.02
38005	TROEMAL2	Malselv	2019-02-04T12:00:00Z	a250	1.5
38005	TROEMAL2	Malselv	2019-02-04T12:00:00Z	a254	1.46
38005	TROEMAL2	Malselv	2019-02-04T12:00:00Z	a365	0.26
38005	TROEMAL2	Malselv	2019-02-04T12:00:00Z	E2_E3	5.72
38005	TROEMAL2	Malselv	2019-03-04T12:30:00Z	a250	2.77
38005	TROEMAL2	Malselv	2019-03-04T12:30:00Z	a254	2.69
38005	TROEMAL2	Malselv	2019-03-04T12:30:00Z	a365	0.52
38005	TROEMAL2	Malselv	2019-03-04T12:30:00Z	E2_E3	5.29
38005	TROEMAL2	Malselv	2019-04-01T12:00:00Z	a250	1.55
38005	TROEMAL2	Malselv	2019-04-01T12:00:00Z	a254	1.51
38005	TROEMAL2	Malselv	2019-04-01T12:00:00Z	a365	0.26
38005	TROEMAL2	Malselv	2019-04-01T12:00:00Z	E2_E3	5.96
38005	TROEMAL2	Malselv	2019-05-10T12:00:00Z	a250	3.09
38005	TROEMAL2	Malselv	2019-05-10T12:00:00Z	a254	3
38005	TROEMAL2	Malselv	2019-05-10T12:00:00Z	a365	0.61
38005	TROEMAL2	Malselv	2019-05-10T12:00:00Z	E2_E3	5.1
38005	TROEMAL2	Malselv	2019-06-03T11:45:00Z	a250	2.51
38005	TROEMAL2	Malselv	2019-06-03T11:45:00Z	a254	2.45
38005	TROEMAL2	Malselv	2019-06-03T11:45:00Z	a365	0.51
38005	TROEMAL2	Malselv	2019-06-03T11:45:00Z	E2_E3	4.89
38005	TROEMAL2	Malselv	2019-08-05T16:00:00Z	a250	0.84
38005	TROEMAL2	Malselv	2019-08-05T16:00:00Z	a254	0.82
38005	TROEMAL2	Malselv	2019-08-05T16:00:00Z	a365	0.16
38005	TROEMAL2	Malselv	2019-08-05T16:00:00Z	E2_E3	5.28
38005	TROEMAL2	Malselv	2019-09-02T13:00:00Z	a250	1.19
38005	TROEMAL2	Malselv	2019-09-02T13:00:00Z	a254	1.15
38005	TROEMAL2	Malselv	2019-09-02T13:00:00Z	a365	0.23
38005	TROEMAL2	Malselv	2019-09-02T13:00:00Z	E2_E3	5.1
38005	TROEMAL2	Malselv	2019-10-07T14:00:00Z	a250	1.47
38005	TROEMAL2	Malselv	2019-10-07T14:00:00Z	a254	1.43
38005	TROEMAL2	Malselv	2019-10-07T14:00:00Z	a365	0.25
38005	TROEMAL2	Malselv	2019-10-07T14:00:00Z	E2_E3	5.84
38005	TROEMAL2	Malselv	2019-11-04T11:00:00Z	a250	1.36
38005	TROEMAL2	Malselv	2019-11-04T11:00:00Z	a254	1.32
38005	TROEMAL2	Malselv	2019-11-04T11:00:00Z	a365	0.23
38005	TROEMAL2	Malselv	2019-11-04T11:00:00Z	E2_E3	5.86
38005	TROEMAL2	Malselv	2019-12-09T11:00:00Z	a250	1.72
38005	TROEMAL2	Malselv	2019-12-09T11:00:00Z	a254	1.67
38005	TROEMAL2	Malselv	2019-12-09T11:00:00Z	a365	0.32
38005	TROEMAL2	Malselv	2019-12-09T11:00:00Z	E2_E3	5.45
29848	TROEMAL	Malselv	2020-01-14T11:00:00Z	a250	1.66
29848	TROEMAL	Malselv	2020-01-14T11:00:00Z	a254	1.61
29848	TROEMAL	Malselv	2020-01-14T11:00:00Z	a365	0.3
29848	TROEMAL	Malselv	2020-01-14T11:00:00Z	E2_E3	5.46
29848	TROEMAL	Malselv	2020-02-06T09:30:00Z	a250	1.33
29848	TROEMAL	Malselv	2020-02-06T09:30:00Z	a254	1.28
29848	TROEMAL	Malselv	2020-02-06T09:30:00Z	a365	0.24
29848	TROEMAL	Malselv	2020-02-06T09:30:00Z	E2_E3	5.64
29848	TROEMAL	Malselv	2020-03-02T11:15:00Z	a250	1.25
29848	TROEMAL	Malselv	2020-03-02T11:15:00Z	a254	1.21
29848	TROEMAL	Malselv	2020-03-02T11:15:00Z	a365	0.23
29848	TROEMAL	Malselv	2020-03-02T11:15:00Z	E2_E3	5.48
29848	TROEMAL	Malselv	2020-04-14T10:00:00Z	a250	1.5
29848	TROEMAL	Malselv	2020-04-14T10:00:00Z	a254	1.45
29848	TROEMAL	Malselv	2020-04-14T10:00:00Z	a365	0.27
29848	TROEMAL	Malselv	2020-04-14T10:00:00Z	E2_E3	5.55
29848	TROEMAL	Malselv	2020-05-04T09:50:00Z	a250	2.98
29848	TROEMAL	Malselv	2020-05-04T09:50:00Z	a254	2.89
29848	TROEMAL	Malselv	2020-05-04T09:50:00Z	a365	0.61
29848	TROEMAL	Malselv	2020-05-04T09:50:00Z	E2_E3	4.87
29848	TROEMAL	Malselv	2020-07-06T09:15:00Z	a250	1.55
29848	TROEMAL	Malselv	2020-07-06T09:15:00Z	a254	1.5
29848	TROEMAL	Malselv	2020-07-06T09:15:00Z	a365	0.3
29848	TROEMAL	Malselv	2020-07-06T09:15:00Z	E2_E3	5.25
29848	TROEMAL	Malselv	2020-08-03T07:30:00Z	a250	1.15
29848	TROEMAL	Malselv	2020-08-03T07:30:00Z	a254	1.12
29848	TROEMAL	Malselv	2020-08-03T07:30:00Z	a365	0.2
29848	TROEMAL	Malselv	2020-08-03T07:30:00Z	E2_E3	5.77
29848	TROEMAL	Malselv	2020-09-07T08:50:00Z	a250	2.37
29848	TROEMAL	Malselv	2020-09-07T08:50:00Z	a254	2.3
29848	TROEMAL	Malselv	2020-09-07T08:50:00Z	a365	0.5
29848	TROEMAL	Malselv	2020-09-07T08:50:00Z	E2_E3	4.73
29848	TROEMAL	Malselv	2020-10-05T09:45:00Z	a250	1.45
29848	TROEMAL	Malselv	2020-10-05T09:45:00Z	a254	1.41
29848	TROEMAL	Malselv	2020-10-05T09:45:00Z	a365	0.26
29848	TROEMAL	Malselv	2020-10-05T09:45:00Z	E2_E3	5.58
29848	TROEMAL	Malselv	2020-12-07T09:45:00Z	a250	1.54
29848	TROEMAL	Malselv	2020-12-07T09:45:00Z	a254	1.49
29848	TROEMAL	Malselv	2020-12-07T09:45:00Z	a365	0.27
29848	TROEMAL	Malselv	2020-12-07T09:45:00Z	E2_E3	5.82
38005	TROEMAL2	Malselv	2020-01-06T16:15:00Z	a250	2.43
38005	TROEMAL2	Malselv	2020-01-06T16:15:00Z	a254	2.36
38005	TROEMAL2	Malselv	2020-01-06T16:15:00Z	a365	0.48
38005	TROEMAL2	Malselv	2020-01-06T16:15:00Z	E2_E3	5.1
38005	TROEMAL2	Malselv	2020-03-02T12:00:00Z	a250	1.41
38005	TROEMAL2	Malselv	2020-03-02T12:00:00Z	a254	1.38
38005	TROEMAL2	Malselv	2020-03-02T12:00:00Z	a365	0.23
38005	TROEMAL2	Malselv	2020-03-02T12:00:00Z	E2_E3	6.21
38005	TROEMAL2	Malselv	2020-04-14T11:15:00Z	a250	1.74
38005	TROEMAL2	Malselv	2020-04-14T11:15:00Z	a254	1.68
38005	TROEMAL2	Malselv	2020-04-14T11:15:00Z	a365	0.32
38005	TROEMAL2	Malselv	2020-04-14T11:15:00Z	E2_E3	5.41
38005	TROEMAL2	Malselv	2020-05-04T10:30:00Z	a250	9.23
38005	TROEMAL2	Malselv	2020-05-04T10:30:00Z	a254	8.93
38005	TROEMAL2	Malselv	2020-05-04T10:30:00Z	a365	1.92
38005	TROEMAL2	Malselv	2020-05-04T10:30:00Z	E2_E3	4.8
38005	TROEMAL2	Malselv	2020-06-02T12:20:00Z	a250	5.54
38005	TROEMAL2	Malselv	2020-06-02T12:20:00Z	a254	5.37
38005	TROEMAL2	Malselv	2020-06-02T12:20:00Z	a365	1.22
38005	TROEMAL2	Malselv	2020-06-02T12:20:00Z	E2_E3	4.56
38005	TROEMAL2	Malselv	2020-07-06T10:15:00Z	a250	1.64
38005	TROEMAL2	Malselv	2020-07-06T10:15:00Z	a254	1.6
38005	TROEMAL2	Malselv	2020-07-06T10:15:00Z	a365	0.35
38005	TROEMAL2	Malselv	2020-07-06T10:15:00Z	E2_E3	4.72
38005	TROEMAL2	Malselv	2020-08-03T08:30:00Z	a250	1.11
38005	TROEMAL2	Malselv	2020-08-03T08:30:00Z	a254	1.07
38005	TROEMAL2	Malselv	2020-08-03T08:30:00Z	a365	0.2
38005	TROEMAL2	Malselv	2020-08-03T08:30:00Z	E2_E3	5.52
38005	TROEMAL2	Malselv	2020-09-07T09:40:00Z	a250	2.08
38005	TROEMAL2	Malselv	2020-09-07T09:40:00Z	a254	2.02
38005	TROEMAL2	Malselv	2020-09-07T09:40:00Z	a365	0.4
38005	TROEMAL2	Malselv	2020-09-07T09:40:00Z	E2_E3	5.16
38005	TROEMAL2	Malselv	2020-10-05T11:45:00Z	a250	1.53
38005	TROEMAL2	Malselv	2020-10-05T11:45:00Z	a254	1.48
38005	TROEMAL2	Malselv	2020-10-05T11:45:00Z	a365	0.28
38005	TROEMAL2	Malselv	2020-10-05T11:45:00Z	E2_E3	5.46
38005	TROEMAL2	Malselv	2020-11-02T09:10:00Z	a250	1.71
38005	TROEMAL2	Malselv	2020-11-02T09:10:00Z	a254	1.66
38005	TROEMAL2	Malselv	2020-11-02T09:10:00Z	a365	0.33
38005	TROEMAL2	Malselv	2020-11-02T09:10:00Z	E2_E3	5.24
38005	TROEMAL2	Malselv	2020-12-07T10:45:00Z	a250	1.61
38005	TROEMAL2	Malselv	2020-12-07T10:45:00Z	a254	1.58
38005	TROEMAL2	Malselv	2020-12-07T10:45:00Z	a365	0.28
38005	TROEMAL2	Malselv	2020-12-07T10:45:00Z	E2_E3	5.87
38005	TROEMAL2	Malselv	2021-01-29T12:00:00Z	a250	1.23
38005	TROEMAL2	Malselv	2021-01-29T12:00:00Z	a254	1.19
38005	TROEMAL2	Malselv	2021-01-29T12:00:00Z	a365	0.22
38005	TROEMAL2	Malselv	2021-01-29T12:00:00Z	E2_E3	5.59
38005	TROEMAL2	Malselv	2021-02-15T10:00:00Z	a250	1.71
38005	TROEMAL2	Malselv	2021-02-15T10:00:00Z	a254	1.72
38005	TROEMAL2	Malselv	2021-02-15T10:00:00Z	a365	0.25
38005	TROEMAL2	Malselv	2021-02-15T10:00:00Z	E2_E3	6.81
38005	TROEMAL2	Malselv	2021-04-06T09:15:00Z	a250	4.05
38005	TROEMAL2	Malselv	2021-04-06T09:15:00Z	a254	3.93
38005	TROEMAL2	Malselv	2021-04-06T09:15:00Z	a365	0.75
38005	TROEMAL2	Malselv	2021-04-06T09:15:00Z	E2_E3	5.4
38005	TROEMAL2	Malselv	2021-05-03T07:30:00Z	a250	2.01
38005	TROEMAL2	Malselv	2021-05-03T07:30:00Z	a254	2
38005	TROEMAL2	Malselv	2021-05-03T07:30:00Z	a365	0.38
38005	TROEMAL2	Malselv	2021-05-03T07:30:00Z	E2_E3	5.32
38005	TROEMAL2	Malselv	2021-06-07T12:00:00Z	a250	2.19
38005	TROEMAL2	Malselv	2021-06-07T12:00:00Z	a254	2.13
38005	TROEMAL2	Malselv	2021-06-07T12:00:00Z	a365	0.46
38005	TROEMAL2	Malselv	2021-06-07T12:00:00Z	E2_E3	4.8
38005	TROEMAL2	Malselv	2021-07-05T12:15:00Z	a250	0.94
38005	TROEMAL2	Malselv	2021-07-05T12:15:00Z	a254	0.92
38005	TROEMAL2	Malselv	2021-07-05T12:15:00Z	a365	0.16
38005	TROEMAL2	Malselv	2021-07-05T12:15:00Z	E2_E3	5.89
38005	TROEMAL2	Malselv	2021-08-02T10:00:00Z	a250	0.98
38005	TROEMAL2	Malselv	2021-08-02T10:00:00Z	a254	0.99
38005	TROEMAL2	Malselv	2021-08-02T10:00:00Z	a365	0.2
